,Unnamed: 0,text,label,tidy_tweet,tidy_tweet_tokens,tokens_no_stop
501,668,These girls are acting like they put up three good dishes! Reality check use didn't! Get off that high horse!! #mkr,sexism,these girls acting like they three good dishes reality check didn that high horse,"['these|DET', 'girl|NOUN', 'act|VERB', 'like|SCONJ', 'three|NUM', 'good|ADJ', 'dish|NOUN', 'reality|NOUN', 'check|NOUN', 'that|DET', 'high|ADJ', 'horse|NOUN']","['girl|NOUN', 'act|VERB', 'like|SCONJ', 'three|NUM', 'good|ADJ', 'dish|NOUN', 'reality|NOUN', 'check|NOUN', 'high|ADJ', 'horse|NOUN']"
502,669,It would of been funnier if those two bottom teams just got eliminated haha #mkr,none,would been funnier those bottom teams just eliminated haha,"['would|VERB', 'be|AUX', 'funny|ADJ', 'those|DET', 'bottom|ADJ', 'team|NOUN', 'just|ADV', 'eliminate|VERB', 'haha|INTJ']","['would|VERB', 'funny|ADJ', 'bottom|ADJ', 'team|NOUN', 'eliminate|VERB', 'haha|INTJ']"
503,672,This dessert looks I dunno... I'm not feeling it.. #mkr,none,this dessert looks dunno feeling,"['this|DET', 'dessert|NOUN', 'look|VERB', 'dunno|ADJ', 'feeling|NOUN']","['dessert|NOUN', 'look|VERB', 'dunno|ADJ', 'feeling|NOUN']"
504,673,"""We've proven we're not just dumb blondes and pretty faces."" True, not ""just""... #MKR",sexism,proven just dumb blondes pretty faces true just,"['prove|VERB', 'just|ADV', 'dumb|ADJ', 'blonde|NOUN', 'pretty|ADJ', 'face|NOUN', 'true|ADJ', 'just|ADV']","['prove|VERB', 'dumb|ADJ', 'blonde|NOUN', 'pretty|ADJ', 'face|NOUN', 'true|ADJ']"
505,674,"""This is the opportunity to prove ourselves like we didn't the first time."" Er. Yeah. That's the spirit. #MKR",none,this opportunity prove ourselves like didn first time yeah that spirit,"['this|DET', 'opportunity|NOUN', 'prove|VERB', 'like|SCONJ', 'time|NOUN', 'yeah|INTJ', 'that|DET', 'spirit|NOUN']","['opportunity|NOUN', 'prove|VERB', 'like|SCONJ', 'time|NOUN', 'yeah|INTJ', 'spirit|NOUN']"
506,675,There's no real technique to the dishes being served up by these blonde bimbos on #MKR. Chuck together + hope for the best.,sexism,there real technique dishes being served these blonde bimbos chuck together hope best,"['real|ADJ', 'technique|NOUN', 'dish|NOUN', 'be|AUX', 'serve|VERB', 'these|DET', 'blonde|ADJ', 'bimbos|NOUN', 'together|ADV', 'hope|VERB', 'well|ADV']","['real|ADJ', 'technique|NOUN', 'dish|NOUN', 'serve|VERB', 'blonde|ADJ', 'bimbos|NOUN', 'together|ADV', 'hope|VERB', 'well|ADV']"
507,676,Unfortunately your sausage was a little bit short... #mkr,sexism,unfortunately your sausage little short,"['unfortunately|ADV', '-PRON-|DET', 'sausage|NOUN', 'little|ADJ', 'short|ADJ']","['unfortunately|ADV', 'sausage|NOUN', 'little|ADJ', 'short|ADJ']"
508,677,"So, I guess it's really happened. The #mkr competition is running for eternity.",none,guess really happened competition running eternity,"['really|ADV', 'happen|VERB', 'competition|NOUN', 'run|VERB', 'eternity|NOUN']","['really|ADV', 'happen|VERB', 'competition|NOUN', 'run|VERB', 'eternity|NOUN']"
509,678,It's obvious the blonde bimbos make better TV according to Channel 7. Shit cooks #mkr,sexism,obvious blonde bimbos make better according channel shit cooks,"['obvious|ADJ', 'blonde|ADJ', 'make|VERB', 'well|ADV', 'accord|VERB', 'shit|NOUN', 'cook|VERB']","['obvious|ADJ', 'blonde|ADJ', 'make|VERB', 'well|ADV', 'accord|VERB', 'shit|NOUN', 'cook|VERB']"
510,679,Can't watch this anymore ... Cringe #mkr,none,watch this anymore cringe,"['watch|VERB', 'this|DET', 'anymore|ADV', 'cringe|NOUN']","['watch|VERB', 'anymore|ADV', 'cringe|NOUN']"
511,681,Can't wait to see who finally wins this competition....in 27 months #mkr,none,wait finally wins this competition months,"['wait|VERB', 'finally|ADV', 'win|VERB', 'this|DET', 'competition|NOUN', 'month|NOUN']","['wait|VERB', 'finally|ADV', 'win|VERB', 'competition|NOUN', 'month|NOUN']"
512,685,#MKR #killerblondes the only way these girls are staying is if they blow every bloke in the room. So they're still in with a shot.,sexism,only these girls staying they blow every bloke room they still with shot,"['only|ADV', 'these|DET', 'girl|NOUN', 'stay|VERB', 'blow|VERB', 'every|DET', 'bloke|NOUN', 'room|NOUN', 'still|ADV', 'with|ADP', 'shot|NOUN']","['girl|NOUN', 'stay|VERB', 'blow|VERB', 'every|DET', 'bloke|NOUN', 'room|NOUN', 'still|ADV', 'shot|NOUN']"
513,686,#MKR #killerblondes two 7's? BE FKED they must've swallowed! Perhaps even offered up anal.😜,sexism,fked they must swallowed perhaps even offered anal,"['fke|VERB', 'must|VERB', 'swallowed|VERB', 'perhaps|ADV', 'even|ADV', 'offer|VERB', 'anal|NOUN']","['fke|VERB', 'must|VERB', 'swallowed|VERB', 'perhaps|ADV', 'even|ADV', 'offer|VERB', 'anal|NOUN']"
514,687,"""Seeing as you two think this is a modelling competition and not a cooking competition, I give you two a score of -10 for your looks."" #MKR",sexism,seeing think this modelling competition cooking competition give score your looks,"['see|VERB', 'think|VERB', 'this|DET', 'modelling|ADJ', 'competition|NOUN', 'cook|VERB', 'competition|NOUN', 'give|VERB', 'score|NOUN', '-PRON-|DET', 'look|NOUN']","['see|VERB', 'think|VERB', 'modelling|ADJ', 'competition|NOUN', 'cook|VERB', 'competition|NOUN', 'give|VERB', 'score|NOUN', 'look|NOUN']"
515,689,Another surprise twist announcement... probably going to make everyone do another home cooking round because no one can cook. #MKR,none,another surprise twist announcement probably going make everyone another home cooking round because cook,"['another|DET', 'surprise|NOUN', 'twist|NOUN', 'announcement|NOUN', 'probably|ADV', 'go|VERB', 'make|VERB', 'another|DET', 'home|NOUN', 'cooking|NOUN', 'round|ADV', 'because|SCONJ', 'cook|NOUN']","['another|DET', 'surprise|NOUN', 'twist|NOUN', 'announcement|NOUN', 'probably|ADV', 'go|VERB', 'make|VERB', 'another|DET', 'home|NOUN', 'cooking|NOUN', 'round|ADV', 'cook|NOUN']"
516,690,Raining tens? More like raining bullshit because we all know no one can bloody cook! #MKR,none,raining tens more like raining bullshit because know bloody cook,"['rain|VERB', 'ten|NOUN', 'more|ADV', 'like|SCONJ', 'rain|VERB', 'bullshit|NOUN', 'because|SCONJ', 'know|VERB', 'bloody|ADJ', 'cook|NOUN']","['rain|VERB', 'ten|NOUN', 'like|SCONJ', 'rain|VERB', 'bullshit|NOUN', 'know|VERB', 'bloody|ADJ', 'cook|NOUN']"
517,691,"""Proven how well we can really do"" Uhhh, what? #MKR",none,proven well really uhhh what,"['prove|VERB', 'well|ADV', 'really|ADV', 'uhhh|VERB']","['prove|VERB', 'well|ADV', 'really|ADV', 'uhhh|VERB']"
518,692,#KillerBlondes? Food so shit it killed all the other contestants? #MKR,none,food shit killed other contestants,"['food|NOUN', 'shit|NOUN', 'kill|VERB', 'other|ADJ', 'contestant|NOUN']","['food|NOUN', 'shit|NOUN', 'kill|VERB', 'contestant|NOUN']"
519,693,"Cooking meals for #jetstar? Good thing most of them can't cook for shit, wouldn't want to make the airlines food good for once #MKR",none,cooking meals good thing most them cook shit wouldn want make airlines food good once,"['cook|VERB', 'meal|NOUN', 'good|ADJ', 'thing|NOUN', 'most|ADJ', 'cook|VERB', 'want|VERB', 'make|VERB', 'airline|NOUN', 'food|NOUN', 'good|ADJ', 'once|ADV']","['cook|VERB', 'meal|NOUN', 'good|ADJ', 'thing|NOUN', 'cook|VERB', 'want|VERB', 'make|VERB', 'airline|NOUN', 'food|NOUN', 'good|ADJ']"
520,696,"Sorry, but even if you did make it through there was no way you would have made it to the end. #MKR",none,sorry even make through there would have made,"['sorry|INTJ', 'even|ADV', 'make|VERB', 'through|ADP', 'would|VERB', 'have|AUX', 'make|VERB']","['sorry|INTJ', 'even|ADV', 'make|VERB', 'would|VERB', 'make|VERB']"
521,697,"""That'll wipe the smile of your faces."" Yep, now yours is wiped too! #MKR",none,that wipe smile your faces yours wiped,"['that|DET', 'wipe|NOUN', 'smile|VERB', '-PRON-|DET', 'face|NOUN', 'wipe|VERB']","['wipe|NOUN', 'smile|VERB', 'face|NOUN', 'wipe|VERB']"
522,698,Raw egg? Sorry but you aren't serving breakfast to Rocky. #MKR,none,sorry aren serving breakfast rocky,"['serve|VERB', 'breakfast|NOUN', 'rocky|NOUN']","['serve|VERB', 'breakfast|NOUN', 'rocky|NOUN']"
523,699,If it takes so long to make then why did you bother...? #MKR,none,takes long make then bother,"['take|VERB', 'long|ADV', 'make|NOUN', 'then|ADV', 'bother|VERB']","['take|VERB', 'long|ADV', 'make|NOUN', 'bother|VERB']"
524,700,RT @mickystre: #MKR hot bodies in @NewIdeamagazine ?  Ok Celine just need you to take a step to the right .. Little more .... Bit further. …,none,bodies celine just need take step right little more further,"['body|NOUN', 'celine|VERB', 'just|ADV', 'need|VERB', 'take|VERB', 'step|NOUN', 'right|ADV', 'little|ADV', 'more|ADV', 'further|ADJ']","['body|NOUN', 'celine|VERB', 'need|VERB', 'take|VERB', 'step|NOUN', 'right|ADV', 'little|ADV']"
525,701,Y'all made one point more... Calm your tits #MKR,sexism,made point more calm your tits,"['make|VERB', 'point|NOUN', 'more|ADV', 'calm|ADJ', '-PRON-|DET', 'tit|NOUN']","['make|VERB', 'point|NOUN', 'calm|ADJ', 'tit|NOUN']"
526,702,Ok so I'm not the biggest fan of The Blondes but.... Even I didn't want them to go #MKR,sexism,biggest blondes even didn want them,"['big|ADJ', 'blonde|NOUN', 'even|ADV', 'want|VERB']","['big|ADJ', 'blonde|NOUN', 'even|ADV', 'want|VERB']"
527,704,So I take it Katie is a plus size model right? #MKR,sexism,take katie plus size model right,"['take|VERB', 'plus|CCONJ', 'size|NOUN', 'model|NOUN', 'right|ADJ']","['take|VERB', 'plus|CCONJ', 'size|NOUN', 'model|NOUN', 'right|ADJ']"
528,707,"Kat you are a fucking cunt rash, a deadset fucking thundercunt rash #MKR",sexism,fucking cunt rash deadset fucking thundercunt rash,"['fuck|VERB', 'cunt|VERB', 'rash|ADJ', 'deadset|NOUN', 'fuck|VERB', 'thundercunt|NOUN']","['fuck|VERB', 'cunt|VERB', 'rash|ADJ', 'deadset|NOUN', 'fuck|VERB', 'thundercunt|NOUN']"
529,708,"I really hope Kat gets hit by a bus, than reversed over, than driven over again, than reversed  than....  #mkr",sexism,really hope gets than reversed over than driven over again than reversed than,"['really|ADV', 'hope|VERB', 'get|VERB', 'than|SCONJ', 'reverse|VERB', 'over|ADP', 'than|SCONJ', 'drive|VERB', 'over|ADP', 'again|ADV', 'than|SCONJ', 'reverse|VERB', 'than|SCONJ']","['really|ADV', 'hope|VERB', 'get|VERB', 'reverse|VERB', 'drive|VERB', 'reverse|VERB']"
530,709,Things that take longer than the Cricket World Cup.... #MKR,none,things that take longer than cricket world,"['thing|NOUN', 'that|DET', 'take|VERB', 'long|ADV', 'than|SCONJ', 'cricket|NOUN', 'world|NOUN']","['thing|NOUN', 'take|VERB', 'long|ADV', 'cricket|NOUN', 'world|NOUN']"
531,712,#Mkr I'd score the bimbos a 2 for their instant restaurant just because their personalities suck,sexism,score bimbos their instant restaurant just because their personalities suck,"['score|NOUN', 'bimbo|VERB', '-PRON-|DET', 'instant|ADJ', 'restaurant|NOUN', 'just|ADV', 'because|SCONJ', '-PRON-|DET', 'personality|NOUN', 'suck|VERB']","['score|NOUN', 'bimbo|VERB', 'instant|ADJ', 'restaurant|NOUN', 'personality|NOUN', 'suck|VERB']"
532,713,"""We proved that we're not just pretty faces"". Oh Nikki you proved that when you first appeared on TV. #mkr",sexism,proved that just pretty faces nikki proved that when first appeared,"['prove|VERB', 'that|SCONJ', 'just|ADV', 'pretty|ADJ', 'face|VERB', 'prove|VERB', 'that|SCONJ', 'when|ADV', 'first|ADV', 'appear|VERB']","['prove|VERB', 'pretty|ADJ', 'face|VERB', 'prove|VERB', 'first|ADV', 'appear|VERB']"
533,714,"RT @The_Eccles: ""Everyone underestimated us"" 
We still do, as well as underestimating the judging #MKR",none,everyone underestimated still well underestimating judging,"['underestimate|VERB', 'still|ADV', 'well|ADV', 'underestimating|ADJ', 'judging|NOUN']","['underestimate|VERB', 'still|ADV', 'well|ADV', 'underestimating|ADJ', 'judging|NOUN']"
534,716,"When I think lemon tart, I think tart lemon. Yes Colin, I see what you did there. #MKR",sexism,when think lemon tart think tart lemon colin what there,"['when|ADV', 'think|VERB', 'tart|NOUN', 'think|VERB', 'lemon|NOUN', 'colin|NOUN', 'there|ADV']","['think|VERB', 'tart|NOUN', 'think|VERB', 'lemon|NOUN', 'colin|NOUN']"
535,718,"RT @lukeyook: If they think that dessert is refined and beautiful, now wonder they think they are pretty. #MKR",sexism,they think that dessert refined beautiful wonder they think they pretty,"['think|VERB', 'that|SCONJ', 'dessert|NOUN', 'refine|VERB', 'beautiful|ADJ', 'wonder|NOUN', 'think|VERB', 'pretty|ADV']","['think|VERB', 'dessert|NOUN', 'refine|VERB', 'beautiful|ADJ', 'wonder|NOUN', 'think|VERB', 'pretty|ADV']"
536,719,"RT @trinnybopper: ""We want to stay in this competition because we haven't finished telling everyone how pretty we are"" #mkr",sexism,want stay this competition because haven finished telling everyone pretty,"['want|VERB', 'stay|VERB', 'this|DET', 'competition|NOUN', 'because|SCONJ', 'finish|VERB', 'tell|VERB', 'pretty|ADV']","['want|VERB', 'stay|VERB', 'competition|NOUN', 'finish|VERB', 'tell|VERB', 'pretty|ADV']"
537,720,"I object to any food item that rhymes with ""turd"" #MKR",none,object food item that rhymes with turd,"['object|VERB', 'food|NOUN', 'item|NOUN', 'that|DET', 'rhyme|VERB', 'with|ADP']","['object|VERB', 'food|NOUN', 'item|NOUN', 'rhyme|VERB']"
538,722,"Out of the two blondes, which one is Beavis and which is Butthead #MKR",sexism,blondes which beavis which butthead,"['blonde|NOUN', 'which|DET', 'beavis|NOUN', 'which|DET', 'butthead|VERB']","['blonde|NOUN', 'beavis|NOUN', 'butthead|VERB']"
539,723,#mkr The only thing these promo girls are going be able to sell after this episode will be black hair dye #painfulmorons not #killerblondes,sexism,only thing these promo girls going able sell after this episode will black hair,"['only|ADV', 'thing|NOUN', 'these|DET', 'promo|NOUN', 'girl|NOUN', 'go|VERB', 'able|ADJ', 'sell|NOUN', 'after|ADP', 'this|DET', 'episode|NOUN', 'will|VERB', 'black|ADJ', 'hair|NOUN']","['thing|NOUN', 'promo|NOUN', 'girl|NOUN', 'go|VERB', 'able|ADJ', 'sell|NOUN', 'episode|NOUN', 'black|ADJ', 'hair|NOUN']"
540,725,"RT @finicalgal: Nicki explains the complexities of catwalk modelling: ""You have to place one foot in front of the other"".
#MKR",sexism,nicki explains complexities catwalk modelling have place foot front other,"['explain|VERB', 'complexity|NOUN', 'catwalk|NOUN', 'modelling|NOUN', 'have|AUX', 'place|NOUN', 'foot|NOUN', 'front|NOUN', 'other|ADJ']","['explain|VERB', 'complexity|NOUN', 'catwalk|NOUN', 'modelling|NOUN', 'place|NOUN', 'foot|NOUN', 'front|NOUN']"
541,726,@ange_wilson @henryivpartii I mean otherwise we would be on #mkr or the like fapping on about how sassily fantabulous we are #simplygorge,sexism,mean otherwise would like fapping about sassily fantabulous,"['otherwise|ADV', 'would|VERB', 'like|VERB', 'fappe|VERB', 'about|ADP', 'sassily|ADV', 'fantabulous|ADJ']","['otherwise|ADV', 'would|VERB', 'like|VERB', 'fappe|VERB', 'sassily|ADV', 'fantabulous|ADJ']"
542,727,RT @trinnybopper: STOP SAYING SASS OR I WILL PUT MY FOOT UP YOUR ASS #MKR,none,stop saying sass will foot your,"['stop|VERB', 'say|VERB', 'will|VERB', 'foot|VERB', '-PRON-|DET']","['stop|VERB', 'say|VERB', 'foot|VERB']"
543,728,RT @120dollarsfood: Of course they're going to stay. We hate them therefore they're a ratings winner. #MKR,none,course they going stay hate them therefore they ratings winner,"['course|NOUN', 'go|VERB', 'stay|VERB', 'hate|VERB', 'therefore|ADV', 'rating|NOUN', 'winner|NOUN']","['course|NOUN', 'go|VERB', 'stay|VERB', 'hate|VERB', 'therefore|ADV', 'rating|NOUN', 'winner|NOUN']"
544,732,"I was so hoping the girls were going to pull something out. And they did, a breast. Slightly unexpected. #MKR",sexism,hoping girls were going pull something they breast slightly unexpected,"['hope|VERB', 'girl|NOUN', 'be|AUX', 'go|VERB', 'pull|VERB', 'breast|VERB', 'slightly|ADV', 'unexpected|ADJ']","['hope|VERB', 'girl|NOUN', 'go|VERB', 'pull|VERB', 'breast|VERB', 'slightly|ADV', 'unexpected|ADJ']"
545,735,Your hotpot was...I don't know....gross #MKR,none,your hotpot know gross,"['-PRON-|DET', 'hotpot|NOUN', 'know|VERB', 'gross|ADJ']","['hotpot|NOUN', 'know|VERB', 'gross|ADJ']"
546,740,By 'fought hard' Kat means 'voted strategically' #mkr,none,fought hard means voted strategically,"['fight|VERB', 'hard|ADJ', 'mean|NOUN', 'vote|VERB', 'strategically|ADV']","['fight|VERB', 'hard|ADJ', 'mean|NOUN', 'vote|VERB', 'strategically|ADV']"
547,742,I don't think any of those 3 dishes had sas they were ugly !! Just like the girls !!!  #MKR,sexism,think those dishes they were ugly just like girls,"['think|VERB', 'those|DET', 'dish|NOUN', 'be|AUX', 'ugly|ADV', 'just|ADV', 'like|SCONJ', 'girl|NOUN']","['think|VERB', 'dish|NOUN', 'ugly|ADV', 'like|SCONJ', 'girl|NOUN']"
548,743,7% of all hearing loss is a result of sitting in a restaurant next to a table full of women who just received dessert. #KillerBlondes #MKR,sexism,hearing loss result sitting restaurant next table full women just received dessert,"['hear|VERB', 'loss|NOUN', 'result|NOUN', 'sit|VERB', 'restaurant|NOUN', 'next|ADJ', 'table|NOUN', 'full|ADJ', 'woman|NOUN', 'just|ADV', 'receive|VERB', 'dessert|NOUN']","['hear|VERB', 'loss|NOUN', 'result|NOUN', 'sit|VERB', 'restaurant|NOUN', 'next|ADJ', 'table|NOUN', 'full|ADJ', 'woman|NOUN', 'receive|VERB', 'dessert|NOUN']"
549,744,"I have absolutely no idea what the phrase ""saving room for dessert"" means.
#MKR #KillerBlondes 🍴",none,have absolutely idea what phrase saving room dessert means,"['have|AUX', 'absolutely|ADV', 'idea|VERB', 'phrase|NOUN', 'saving|NOUN', 'room|NOUN', 'dessert|NOUN', 'mean|VERB']","['absolutely|ADV', 'idea|VERB', 'phrase|NOUN', 'saving|NOUN', 'room|NOUN', 'dessert|NOUN', 'mean|VERB']"
550,745,"i'm happy when life hands me lemons. can't do shots of tequila with artichokes.
#MKR 🍴 #KillerBlondes",none,happy when life hands lemons shots tequila with artichokes,"['happy|ADJ', 'when|ADV', 'life|NOUN', 'hand|NOUN', 'lemon|NOUN', 'shot|NOUN', 'tequila|VERB', 'with|ADP', 'artichoke|NOUN']","['happy|ADJ', 'life|NOUN', 'hand|NOUN', 'lemon|NOUN', 'shot|NOUN', 'tequila|VERB', 'artichoke|NOUN']"
551,746,"Teams deserve an Oscar for their performance tonight in ""Holy Shit this is a terrible meal but I'll pretend to love it. #MKR #killerblondes",none,teams deserve oscar their performance tonight holy shit this terrible meal pretend love,"['team|NOUN', 'deserve|VERB', '-PRON-|DET', 'performance|NOUN', 'tonight|NOUN', 'holy|ADJ', 'this|DET', 'terrible|ADJ', 'meal|NOUN', 'pretend|NOUN', 'love|NOUN']","['team|NOUN', 'deserve|VERB', 'performance|NOUN', 'tonight|NOUN', 'holy|ADJ', 'terrible|ADJ', 'meal|NOUN', 'pretend|NOUN', 'love|NOUN']"
552,747,"When life gives you lemon tart, Instagram photos of them and add #Lemons, #LemonSwag, and #UJealous. #MKR 🍴",none,when life gives lemon tart instagram photos them,"['when|ADV', 'life|NOUN', 'give|VERB', 'lemon|ADJ', 'tart|ADJ', 'photo|VERB']","['life|NOUN', 'give|VERB', 'lemon|ADJ', 'tart|ADJ', 'photo|VERB']"
553,748,"If life hands you lemons, ask it why it has hands. #MKR #MKR2015 🍴",none,life hands lemons hands,"['life|NOUN', 'hand|NOUN', 'lemon|NOUN', 'hand|NOUN']","['life|NOUN', 'hand|NOUN', 'lemon|NOUN', 'hand|NOUN']"
554,749,"@amsatweet I'm evil lol they are not models, they hand out free crap in. Night clubs lol #MKR #slaggyNOTsassy",sexism,evil they models they hand free crap night clubs,"['evil|ADJ', 'model|NOUN', 'hand|VERB', 'free|ADJ', 'crap|NOUN', 'night|NOUN', 'club|NOUN']","['evil|ADJ', 'model|NOUN', 'hand|VERB', 'free|ADJ', 'crap|NOUN', 'night|NOUN', 'club|NOUN']"
555,753,"#mkr #KillerBlondes @mykitchenrules I don't know what's bigger, her forehead or her ass..?",sexism,know what bigger forehead,"['know|VERB', 'big|ADJ', 'forehead|NOUN']","['know|VERB', 'big|ADJ', 'forehead|NOUN']"
556,754,RT @danhickey2199: #MKR #killerblondes the only way these girls are staying is if they blow every bloke in the room. So they're still in wi…,sexism,only these girls staying they blow every bloke room they still,"['only|ADV', 'these|DET', 'girl|NOUN', 'stay|VERB', 'blow|VERB', 'every|DET', 'bloke|NOUN', 'room|NOUN', 'still|ADV']","['girl|NOUN', 'stay|VERB', 'blow|VERB', 'every|DET', 'bloke|NOUN', 'room|NOUN', 'still|ADV']"
